ID,X,Y,Z
304341,586254.139,4475066.401,3.256
304342,586255.202,4475066.499,3.279
304343,586256.15,4475066.548,3.303
304344,586257.101,4475066.506,3.295
304345,586258.02,4475066.276,3.286
304346,586259.011,4475066.139,3.301
304347,586259.955,4475065.813,3.299
304348,586260.868,4475065.438,3.308
304349,586261.762,4475065.117,3.317
304350,586262.734,4475064.924,3.328
304351,586263.725,4475064.773,3.321
304352,586264.686,4475064.721,3.348
304353,586265.666,4475064.716,3.35
304354,586266.54,4475064.816,3.348
304355,586267.525,4475065.007,3.354
304356,586268.383,4475065.206,3.348
304357,586269.292,4475065.385,3.357
304358,586270.125,4475065.603,3.368
304359,586270.975,4475065.975,3.365
304360,586271.92,4475066.223,3.36
304361,586272.852,4475066.411,3.411
304362,586273.838,4475066.594,3.416
304363,586274.82,4475066.909,3.417
304364,586275.809,4475067.072,3.429
304365,586276.786,4475067.056,3.428
304366,586277.79,4475066.804,3.41
304367,586278.753,4475066.384,3.415
304368,586279.727,4475066.002,3.462
304369,586280.662,4475065.719,3.586
304370,586281.489,4475065.298,3.538
304371,586282.274,4475065.138,3.506
304372,586283.309,4475064.859,3.469
304373,586284.32,4475064.825,3.43
304374,586285.33,4475064.876,3.429
304375,586286.333,4475064.979,3.397
304376,586287.375,4475065.16,3.419
304377,586288.399,4475065.379,3.477
304378,586289.254,4475065.629,3.487
304379,586290.156,4475065.65,3.518
304380,586291.076,4475065.884,3.485
304381,586291.981,4475066.122,3.525
304382,586292.665,4475066.362,3.592
304383,586293.523,4475066.653,3.546
304384,586294.109,4475066.77,3.673
304385,586294.909,4475066.878,3.571
304386,586295.794,4475066.947,3.436
304387,586296.69,4475066.979,3.377
304388,586297.625,4475066.773,3.395
304389,586298.617,4475066.464,3.373
304390,586299.55,4475066.012,3.32
304391,586300.459,4475065.648,3.333
304392,586301.346,4475065.209,3.307
304393,586302.159,4475064.814,3.289
304394,586303.051,4475064.502,3.26
304395,586303.939,4475064.489,3.228
304396,586304.909,4475064.678,3.219
304397,586305.896,4475064.952,3.159
304398,586306.725,4475065.51,3.125
304399,586307.651,4475065.954,3.084
304400,586308.628,4475066.234,3.051
304401,586309.581,4475066.561,3.02
304402,586310.553,4475066.636,2.988
304403,586311.526,4475066.648,2.943
304404,586312.53,4475066.578,2.899
304405,586313.438,4475066.437,2.887
304406,586314.073,4475066.329,2.86
304407,586314.913,4475066.123,2.827
304408,586315.85,4475065.896,2.792
304409,586316.755,4475065.596,2.773
304410,586317.695,4475065.339,2.733
304411,586318.612,4475065.077,2.694
304412,586319.643,4475064.946,2.677
304413,586320.627,4475064.985,2.62
304414,586321.521,4475065.017,2.643
304415,586322.478,4475065.138,2.571
304416,586323.407,4475065.306,2.525
304417,586324.365,4475065.458,2.465
304418,586325.36,4475065.743,2.432
304419,586326.376,4475065.927,2.381
304420,586327.305,4475066.229,2.388
304421,586328.098,4475066.519,2.403
304422,586329.08,4475066.596,2.33
304423,586330.025,4475066.584,2.293
304424,586331.009,4475066.482,2.289
304425,586332.002,4475066.298,2.296
304426,586332.925,4475066.158,2.281
304427,586333.852,4475065.995,2.234
304428,586334.831,4475065.848,2.19
304429,586335.823,4475065.79,2.151
304430,586336.833,4475065.948,2.158
304431,586337.838,4475066.186,2.163
304432,586338.802,4475066.525,2.182
304433,586339.703,4475066.937,2.21
304434,586340.652,4475067.206,2.291
304435,586341.732,4475067.435,2.389
304436,586342.571,4475067.655,2.459
304437,586343.306,4475067.836,2.513
304438,586344.064,4475068.097,2.552
304439,586344.782,4475068.395,2.571
304440,586345.421,4475068.448,2.562
304441,586345.948,4475068.439,2.571
304442,586346.601,4475068.25,2.608
304443,586347.283,4475067.801,2.65
304444,586347.98,4475067.375,2.638
304445,586348.698,4475066.872,2.655
304446,586349.474,4475066.379,2.652
304447,586350.234,4475066.113,2.673
304448,586351.134,4475066.059,2.688
304449,586352.125,4475066.058,2.705
304450,586353.097,4475066.142,2.736
304451,586354.069,4475066.207,2.773
304452,586355.036,4475066.313,2.754
304453,586355.94,4475066.321,2.777
304454,586356.725,4475066.333,2.736
304455,586357.621,4475066.378,2.775
304456,586358.432,4475066.323,2.781
304457,586359.278,4475066.436,2.738
304458,586360.044,4475066.425,2.786
304459,586360.808,4475066.6,2.769
304460,586361.553,4475066.608,2.719
304461,586362.446,4475066.592,2.747
304462,586363.265,4475066.602,2.776
304463,586364.16,4475066.615,2.778
304464,586365.059,4475066.65,2.784
304465,586366.009,4475066.663,2.735
304466,586366.963,4475066.646,2.709
304467,586367.938,4475066.556,2.601
304468,586368.865,4475066.452,2.575
304469,586369.79,4475066.356,2.544
304470,586370.688,4475066.188,2.477
304471,586371.59,4475066.052,2.367
304472,586372.579,4475065.961,2.287
304473,586373.49,4475065.842,2.191
304474,586374.388,4475065.785,2.085
304475,586375.308,4475065.737,1.993
304476,586376.256,4475065.635,1.875
304477,586377.121,4475065.679,1.812
304478,586377.95,4475065.617,1.732
304479,586378.829,4475065.596,1.654
304480,586379.715,4475065.638,1.575
304481,586380.653,4475065.647,1.487
304482,586381.597,4475065.774,1.374
304483,586382.585,4475065.772,1.24
304484,586383.574,4475065.779,1.119
304485,586384.492,4475065.856,1.001
304486,586385.454,4475065.88,0.861
304487,586386.362,4475065.968,0.751
304488,586387.306,4475065.974,0.649
304489,586388.246,4475065.99,0.508
304490,586389.226,4475066.073,0.406
304491,586390.185,4475066.088,0.281
304492,586391.138,4475066.103,0.163
304493,586392.087,4475066.142,0.055
304494,586393.062,4475066.261,-0.054
304495,586394.105,4475066.275,-0.16
304496,586395.132,4475066.352,-0.276
304497,586396.152,4475066.421,-0.392
304498,586397.103,4475066.447,-0.504
304499,586397.991,4475066.5,-0.587
304500,586398.22,4475066.555,-0.617
304501,586398.263,4475066.535,-0.627
304502,586398.267,4475066.567,-0.622
304503,586398.265,4475066.573,-0.61
304504,586403.394,4475092.425,-0.577
304505,586403.395,4475092.415,-0.577
304506,586403.397,4475092.413,-0.576
304507,586403.397,4475092.434,-0.582
304508,586403.402,4475092.434,-0.58
304509,586403.391,4475092.431,-0.578
304510,586403.277,4475092.55,-0.569
304511,586402.764,4475092.619,-0.521
304512,586402.237,4475092.806,-0.467
304513,586401.681,4475093.071,-0.4
304514,586401.152,4475093.431,-0.353
304515,586401.014,4475093.577,-0.347
304516,586400.889,4475093.573,-0.328
304517,586400.636,4475093.591,-0.305
304518,586400.057,4475093.379,-0.248
304519,586399.397,4475093.177,-0.184
304520,586398.62,4475092.979,-0.091
304521,586397.874,4475092.906,-0.015
304522,586397.138,4475092.898,0.048
304523,586396.35,4475092.76,0.15
304524,586395.56,4475092.731,0.245
304525,586395.09,4475092.607,0.291
304526,586394.323,4475092.595,0.37
304527,586393.62,4475092.354,0.443
304528,586392.868,4475092.056,0.533
304529,586392.076,4475091.88,0.612
304530,586391.271,4475091.84,0.692
304531,586390.504,4475091.87,0.785
304532,586389.647,4475092.034,0.871
304533,586388.883,4475092.213,0.943
304534,586388.016,4475092.276,1.011
304535,586387.139,4475092.24,1.085
304536,586386.216,4475092.103,1.151
304537,586385.349,4475091.909,1.223
304538,586384.553,4475091.697,1.3
304539,586383.725,4475091.64,1.36
304540,586382.866,4475091.631,1.468
304541,586382.002,4475091.741,1.556
304542,586381.122,4475091.778,1.662
304543,586380.315,4475091.892,1.753
304544,586379.516,4475092.023,1.842
304545,586378.747,4475091.955,1.922
304546,586377.943,4475091.892,2.012
304547,586377.205,4475091.755,2.101
304548,586376.413,4475091.497,2.185
304549,586375.633,4475091.283,2.259
304550,586374.89,4475090.898,2.385
304551,586374.233,4475090.552,2.455
304552,586373.486,4475090.302,2.452
304553,586372.802,4475090.22,2.511
304554,586371.974,4475090.255,2.554
304555,586371.173,4475090.252,2.652
304556,586370.36,4475090.508,2.697
304557,586369.532,4475090.726,2.714
304558,586368.755,4475091.05,2.708
304559,586367.949,4475091.265,2.76
304560,586367.204,4475091.547,2.775
304561,586366.487,4475091.744,2.842
304562,586365.647,4475091.986,2.862
304563,586364.758,4475092.16,2.88
304564,586363.96,4475092.32,2.908
304565,586363.051,4475092.299,2.871
304566,586362.269,4475092.237,2.877
304567,586361.474,4475092.123,2.788
304568,586360.888,4475092.014,2.862
304569,586360.02,4475091.668,2.807
304570,586359.145,4475091.441,2.768
304571,586358.235,4475091.169,2.737
304572,586357.458,4475090.939,2.735
304573,586356.664,4475090.688,2.767
304574,586355.793,4475090.519,2.758
304575,586354.843,4475090.37,2.744
304576,586353.844,4475090.295,2.707
304577,586352.733,4475090.336,2.695
304578,586351.727,4475090.548,2.675
304579,586350.764,4475090.882,2.658
304580,586349.815,4475091.237,2.636
304581,586348.794,4475091.511,2.608
304582,586347.757,4475091.848,2.578
304583,586346.685,4475092.14,2.561
304584,586345.633,4475092.371,2.533
304585,586344.604,4475092.576,2.51
304586,586343.56,4475092.739,2.485
304587,586342.592,4475092.818,2.397
304588,586341.649,4475092.761,2.345
304589,586340.634,4475092.52,2.329
304590,586339.629,4475092.244,2.311
304591,586338.591,4475091.93,2.282
304592,586337.514,4475091.596,2.254
304593,586336.495,4475091.289,2.23
304594,586335.42,4475091.074,2.22
304595,586334.287,4475090.928,2.204
304596,586333.267,4475090.744,2.27
304597,586332.358,4475090.698,2.355
304598,586331.427,4475090.741,2.366
304599,586330.521,4475090.883,2.341
304600,586329.565,4475090.898,2.352
304601,586328.623,4475090.936,2.345
304602,586327.707,4475091.141,2.35
304603,586326.594,4475091.19,2.377
304604,586325.586,4475091.411,2.404
304605,586324.598,4475091.588,2.454
304606,586323.622,4475091.842,2.485
304607,586322.616,4475092.098,2.529
304608,586321.57,4475092.21,2.591
304609,586320.557,4475092.248,2.634
304610,586319.581,4475092.164,2.627
304611,586318.502,4475092.092,2.662
304612,586317.504,4475091.998,2.708
304613,586316.486,4475091.94,2.751
304614,586315.522,4475091.881,2.798
304615,586314.545,4475091.808,2.831
304616,586313.523,4475091.739,2.84
304617,586312.479,4475091.52,2.875
304618,586311.359,4475091.381,2.922
304619,586310.255,4475091.227,2.974
304620,586309.168,4475091.025,3.035
304621,586308.072,4475090.914,3.098
304622,586307.026,4475090.876,3.134
304623,586305.914,4475090.753,3.196
304624,586304.878,4475090.725,3.258
304625,586303.882,4475090.52,3.304
304626,586302.91,4475090.386,3.346
304627,586301.937,4475090.167,3.411
304628,586301.006,4475090.004,3.39
304629,586300.043,4475089.833,3.362
304630,586299.165,4475089.53,3.392
304631,586298.279,4475089.184,3.394
304632,586297.638,4475089.09,3.401
304633,586297.037,4475089.162,3.401
304634,586296.258,4475089.553,3.437
304635,586295.525,4475090.055,3.466
304636,586294.964,4475090.583,3.53
304637,586294.413,4475091.043,3.594
304638,586293.641,4475091.422,3.578
304639,586292.832,4475091.798,3.576
304640,586291.949,4475091.783,3.622
304641,586291.114,4475091.881,3.671
304642,586290.199,4475091.934,3.632
304643,586289.34,4475091.904,3.594
304644,586288.38,4475091.999,3.606
304645,586287.461,4475091.912,3.635
304646,586286.684,4475091.98,3.658
304647,586285.932,4475091.826,3.639
304648,586285.197,4475091.634,3.608
304649,586284.335,4475091.446,3.545
304650,586283.466,4475091.299,3.466
304651,586282.648,4475091.198,3.465
304652,586281.678,4475091.069,3.482
304653,586280.797,4475091.013,3.512
304654,586279.976,4475090.801,3.518
304655,586279.057,4475090.581,3.49
304656,586278.176,4475090.47,3.45
304657,586277.259,4475090.393,3.447
304658,586276.316,4475090.548,3.438
304659,586275.376,4475090.71,3.428
304660,586274.412,4475090.96,3.462
304661,586273.372,4475091.187,3.455
304662,586272.381,4475091.453,3.427
304663,586271.411,4475091.698,3.415
304664,586270.371,4475091.912,3.422
304665,586269.403,4475092.113,3.429
304666,586268.449,4475092.273,3.403
304667,586267.373,4475092.265,3.378
304668,586266.297,4475092.221,3.345
304669,586265.268,4475092.011,3.371
304670,586264.264,4475091.725,3.366
304671,586263.248,4475091.36,3.337
304672,586262.245,4475091.025,3.322
304673,586261.247,4475090.692,3.309
304674,586260.251,4475090.429,3.292
304675,586259.219,4475090.183,3.32
304676,586258.145,4475090.158,3.303
304677,586257.063,4475090.11,3.302
304678,586256.013,4475090.168,3.325
304679,586255.01,4475090.433,3.355
304680,586253.93,4475090.627,3.31
304681,586252.957,4475090.86,3.28
304682,586251.865,4475091.075,3.282
304683,586250.789,4475091.309,3.263
304684,586249.785,4475091.439,3.285
304685,586248.663,4475091.521,3.27
304686,586247.598,4475091.574,3.252
304687,586246.563,4475091.576,3.254
304688,586245.538,4475091.426,3.253
304689,586244.409,4475091.323,3.227
304690,586243.517,4475090.788,3.238
304691,586242.501,4475090.479,3.213
304692,586241.409,4475090.362,3.205
304693,586240.376,4475090.145,3.203
304694,586239.371,4475090.01,3.199
304695,586238.362,4475089.747,3.194
304696,586237.308,4475089.811,3.177
304697,586236.323,4475090.009,3.175
304698,586235.389,4475090.423,3.181
304699,586234.443,4475090.883,3.178
304700,586233.485,4475091.395,3.179
304701,586232.514,4475091.759,3.178
304702,586231.528,4475092.048,3.175
304703,586230.476,4475092.258,3.168
304704,586229.411,4475092.422,3.141
304705,586228.398,4475092.726,3.125
304706,586227.399,4475093.117,3.142
304707,586226.44,4475093.178,3.143
304708,586225.45,4475093.045,3.136
304709,586224.411,4475092.742,3.123
304710,586223.418,4475092.346,3.099
304711,586222.459,4475091.93,3.095
304712,586221.524,4475091.446,3.084
304713,586220.506,4475091.127,3.061
304714,586219.491,4475090.97,3.077
304715,586218.499,4475090.838,3.075
304716,586217.44,4475090.882,3.045
304717,586216.413,4475090.945,3.061
304718,586215.376,4475091.231,3.038
304719,586214.369,4475091.436,3.037
304720,586213.337,4475091.66,3.018
304721,586212.321,4475091.772,3.029
304722,586211.263,4475091.81,3.036
304723,586210.268,4475091.597,3.038
304724,586209.265,4475091.361,3.046
304725,586208.234,4475091.138,3.047
304726,586207.271,4475090.818,3.057
304727,586206.225,4475090.704,3.075
304728,586205.224,4475090.425,3.109
304729,586204.282,4475090.19,3.177
304730,586203.338,4475090.069,3.177
304731,586202.482,4475089.972,3.146
304732,586201.668,4475089.979,3.022
304733,586201.365,4475090.085,2.942
304734,586201.358,4475090.029,2.95
304735,586201.345,4475090.011,2.952
304736,586201.349,4475090.027,2.954
304737,586201.351,4475090.021,2.948
304738,586200.261,4475116.06,3.425
304739,586200.267,4475116.043,3.428
304740,586200.266,4475116.039,3.423
304741,586200.268,4475116.038,3.432
304742,586200.265,4475116.053,3.432
304743,586200.301,4475116.008,3.423
304744,586200.356,4475116.058,3.469
304745,586200.739,4475116.064,3.524
304746,586201.274,4475115.987,3.53
304747,586201.707,4475116.036,3.534
304748,586202.198,4475116.073,3.548
304749,586202.889,4475116.064,3.531
304750,586203.663,4475115.851,3.419
304751,586204.236,4475115.596,3.345
304752,586204.98,4475115.553,3.256
304753,586205.828,4475115.598,3.204
304754,586206.556,4475115.851,3.171
304755,586207.353,4475116.172,3.174
304756,586208.099,4475116.645,3.21
304757,586208.83,4475117.054,3.137
304758,586209.549,4475117.334,3.164
304759,586210.137,4475117.604,3.15
304760,586210.834,4475117.533,3.15
304761,586211.689,4475117.437,3.164
304762,586212.528,4475117.157,3.168
304763,586213.182,4475116.621,3.155
304764,586213.794,4475116.073,3.142
304765,586214.455,4475115.489,3.125
304766,586215.193,4475115.015,3.108
304767,586216.04,4475114.539,3.133
304768,586216.864,4475114.204,3.151
304769,586217.755,4475113.932,3.159
304770,586218.694,4475113.835,3.149
304771,586219.627,4475113.981,3.174
304772,586220.435,4475114.17,3.178
304773,586221.173,4475114.537,3.182
304774,586221.901,4475114.977,3.185
304775,586222.73,4475115.386,3.185
304776,586223.533,4475115.781,3.192
304777,586224.433,4475115.881,3.188
304778,586225.402,4475115.856,3.181
304779,586226.389,4475115.797,3.193
304780,586227.343,4475115.677,3.209
304781,586228.327,4475115.607,3.215
304782,586229.243,4475115.612,3.219
304783,586230.21,4475115.719,3.212
304784,586231.152,4475115.82,3.2
304785,586232.02,4475115.818,3.195
304786,586232.785,4475115.893,3.21
304787,586233.721,4475115.978,3.222
304788,586234.623,4475116.137,3.238
304789,586235.529,4475116.307,3.231
304790,586236.424,4475116.449,3.242
304791,586237.291,4475116.671,3.263
304792,586238.211,4475116.789,3.288
304793,586239.028,4475116.842,3.3
304794,586239.908,4475116.876,3.309
304795,586240.791,4475116.77,3.339
304796,586241.657,4475116.877,3.347
304797,586242.543,4475116.754,3.338
304798,586243.415,4475116.428,3.331
304799,586244.258,4475116.024,3.326
304800,586245.028,4475115.546,3.337
304801,586245.876,4475115.022,3.338
304802,586246.61,4475114.558,3.326
304803,586247.386,4475114.281,3.332
304804,586248.186,4475114.281,3.347
304805,586249.066,4475114.602,3.336
304806,586250.025,4475115.014,3.323
304807,586250.939,4475115.324,3.333
304808,586251.909,4475115.557,3.331
304809,586252.952,4475115.695,3.3
304810,586253.953,4475115.704,3.269
304811,586254.933,4475115.789,3.317
304812,586256.03,4475115.739,3.38
304813,586256.993,4475115.74,3.378
304814,586257.852,4475115.929,3.514
304815,586258.804,4475116.144,3.428
304816,586259.625,4475116.314,3.373
304817,586260.603,4475116.446,3.362
304818,586261.585,4475116.529,3.375
304819,586262.505,4475116.685,3.405
304820,586263.428,4475116.679,3.413
304821,586264.339,4475116.378,3.408
304822,586265.281,4475115.998,3.418
304823,586266.157,4475115.642,3.44
304824,586267.087,4475115.401,3.437
304825,586267.992,4475115.299,3.485
304826,586268.927,4475115.575,3.51
304827,586269.723,4475115.776,3.518
304828,586270.504,4475116.079,3.559
304829,586271.384,4475116.378,3.551
304830,586272.221,4475116.611,3.579
304831,586273.092,4475116.731,3.516
304832,586273.975,4475116.948,3.511
304833,586275.004,4475117.012,3.517
304834,586275.87,4475116.811,3.512
304835,586276.64,4475116.525,3.498
304836,586277.382,4475116.059,3.502
304837,586278.229,4475115.689,3.49
304838,586279.12,4475115.447,3.557
304839,586280.061,4475115.276,3.502
304840,586280.923,4475115.216,3.545
304841,586281.926,4475115.185,3.482
304842,586282.829,4475115.35,3.501
304843,586283.824,4475115.402,3.485
304844,586284.773,4475115.486,3.584
304845,586285.798,4475115.569,3.56
304846,586286.575,4475115.803,3.634
304847,586287.504,4475115.99,3.585
304848,586288.446,4475116.236,3.588
304849,586289.382,4475116.584,3.6
304850,586290.31,4475116.716,3.653
304851,586291.233,4475116.805,3.616
304852,586292.253,4475116.812,3.562
304853,586293.264,4475116.808,3.622
304854,586294.191,4475116.536,3.619
304855,586294.993,4475116.243,3.665
304856,586295.844,4475115.884,3.665
304857,586296.662,4475115.754,3.562
304858,586297.513,4475115.613,3.525
304859,586298.414,4475115.799,3.51
304860,586299.422,4475115.899,3.576
304861,586300.385,4475116.084,3.484
304862,586301.278,4475116.238,3.495
304863,586302.274,4475116.303,3.428
304864,586303.219,4475116.463,3.387
304865,586304.121,4475116.56,3.406
304866,586305.179,4475116.57,3.299
304867,586306.264,4475116.543,3.21
304868,586307.399,4475116.438,3.171
304869,586308.483,4475116.317,3.117
304870,586309.506,4475116.113,3.053
304871,586310.407,4475115.795,2.998
304872,586311.407,4475115.516,2.957
304873,586312.41,4475115.279,2.929
304874,586313.434,4475115.042,2.937
304875,586314.419,4475114.914,2.858
304876,586315.292,4475114.81,2.841
304877,586316.297,4475114.912,2.784
304878,586317.304,4475115.119,2.747
304879,586318.349,4475115.352,2.716
304880,586319.351,4475115.602,2.686
304881,586320.431,4475115.753,2.629
304882,586321.475,4475115.891,2.614
304883,586322.514,4475115.862,2.574
304884,586323.521,4475115.987,2.542
304885,586324.516,4475116.095,2.525
304886,586325.597,4475116.214,2.532
304887,586326.619,4475116.393,2.571
304888,586327.625,4475116.573,2.65
304889,586328.425,4475116.676,2.632
304890,586329.244,4475116.62,2.614
304891,586330.249,4475116.671,2.552
304892,586331.213,4475116.557,2.537
304893,586332.209,4475116.472,2.47
304894,586333.17,4475116.242,2.416
304895,586334.193,4475116.012,2.328
304896,586335.126,4475115.789,2.302
304897,586336.187,4475115.64,2.288
304898,586337.263,4475115.401,2.296
304899,586338.283,4475115.313,2.312
304900,586339.307,4475115.423,2.348
304901,586340.34,4475115.675,2.401
304902,586341.386,4475115.884,2.427
304903,586342.294,4475116.198,2.466
304904,586343.203,4475116.639,2.485
304905,586344.185,4475116.965,2.49
304906,586345.187,4475117.217,2.509
304907,586346.204,4475117.433,2.537
304908,586347.271,4475117.443,2.556
304909,586348.325,4475117.477,2.566
304910,586349.401,4475117.456,2.604
304911,586350.441,4475117.356,2.645
304912,586351.51,4475117.257,2.683
304913,586352.554,4475117.122,2.676
304914,586353.592,4475116.978,2.679
304915,586354.628,4475116.818,2.654
304916,586355.55,4475116.615,2.686
304917,586356.48,4475116.425,2.687
304918,586357.253,4475116.239,2.711
304919,586358.125,4475116.049,2.771
304920,586358.946,4475115.873,2.771
304921,586359.968,4475115.684,2.826
304922,586360.81,4475115.539,2.813
304923,586361.48,4475115.476,2.812
304924,586362.368,4475115.37,2.825
304925,586363.048,4475115.206,2.853
304926,586363.751,4475115.166,2.864
304927,586364.479,4475115.2,2.866
304928,586365.304,4475115.253,2.837
304929,586366.087,4475115.49,2.861
304930,586366.901,4475115.79,2.836
304931,586367.673,4475116.103,2.811
304932,586368.571,4475116.371,2.785
304933,586369.434,4475116.529,2.796
304934,586370.271,4475116.645,2.823
304935,586371.134,4475116.609,2.824
304936,586372.066,4475116.544,2.76
304937,586372.935,4475116.494,2.735
304938,586373.916,4475116.377,2.682
304939,586374.828,4475116.38,2.65
304940,586375.721,4475116.268,2.621
304941,586376.642,4475116.152,2.507
304942,586377.47,4475116.114,2.45
304943,586378.312,4475116.016,2.361
304944,586379.251,4475115.877,2.287
304945,586380.154,4475115.905,2.2
304946,586380.989,4475115.918,2.108
304947,586381.87,4475115.969,2.002
304948,586382.719,4475116.187,1.888
304949,586383.588,4475116.461,1.78
304950,586384.469,4475116.832,1.67
304951,586385.339,4475117.093,1.573
304952,586386.269,4475117.275,1.458
304953,586387.213,4475117.456,1.348
304954,586388.137,4475117.513,1.25
304955,586389.014,4475117.467,1.154
304956,586389.943,4475117.263,1.074
304957,586390.907,4475116.959,0.989
304958,586391.859,4475116.575,0.887
304959,586392.761,4475116.256,0.801
304960,586393.689,4475115.97,0.708
304961,586394.552,4475115.696,0.609
304962,586395.465,4475115.402,0.506
304963,586396.394,4475115.197,0.406
304964,586397.287,4475115.021,0.296
304965,586398.149,4475115.029,0.212
304966,586399.068,4475115.052,0.1
304967,586399.962,4475115.299,-0.004
304968,586400.875,4475115.642,-0.12
304969,586401.708,4475116.155,-0.203
304970,586402.558,4475116.673,-0.292
304971,586403.417,4475117.119,-0.373
304972,586404.309,4475117.468,-0.461
304973,586404.957,4475117.692,-0.537
304974,586405.056,4475117.802,-0.548
304975,586405.058,4475117.823,-0.552
304976,586405.065,4475117.803,-0.548
304977,586405.086,4475117.714,-0.535
304978,586405.081,4475117.698,-0.54
304979,586405.072,4475117.741,-0.535
304980,586405.079,4475117.737,-0.54
304981,586405.131,4475147.376,-0.605
304982,586405.141,4475147.382,-0.608
304983,586405.139,4475147.376,-0.606
304984,586405.144,4475147.381,-0.614
304985,586405.134,4475147.374,-0.602
304986,586405.104,4475147.408,-0.596
304987,586404.875,4475147.278,-0.572
304988,586404.427,4475147.327,-0.523
304989,586403.842,4475147.241,-0.462
304990,586403.201,4475147.182,-0.401
304991,586402.518,4475147.137,-0.344
304992,586401.776,4475147.267,-0.258
304993,586401.025,4475147.498,-0.17
304994,586400.22,4475147.667,-0.064
304995,586399.377,4475147.899,0.022
304996,586398.567,4475148.203,0.117
304997,586397.703,4475148.443,0.219
304998,586396.792,4475148.506,0.326
304999,586395.875,4475148.508,0.455
305000,586395.001,4475148.409,0.572
305001,586394.179,4475148.228,0.694
305002,586393.276,4475148.042,0.828
305003,586392.377,4475147.919,0.974
305004,586391.549,4475147.776,1.103
305005,586390.695,4475147.745,1.259
305006,586389.875,4475147.847,1.384
305007,586389.073,4475147.955,1.477
305008,586388.226,4475147.962,1.59
305009,586387.366,4475148.029,1.684
305010,586386.508,4475148.076,1.78
305011,586385.702,4475148.12,1.884
305012,586384.804,4475148.176,1.97
305013,586383.932,4475148.21,2.039
305014,586383.121,4475148.362,2.126
305015,586382.37,4475148.454,2.182
305016,586381.555,4475148.622,2.213
305017,586380.761,4475148.808,2.291
305018,586379.95,4475149.023,2.303
305019,586379.214,4475149.185,2.396
305020,586378.428,4475149.303,2.481
305021,586377.685,4475149.627,2.495
305022,586376.878,4475149.725,2.536
305023,586376.073,4475149.8,2.573
305024,586375.24,4475149.711,2.606
305025,586374.519,4475149.47,2.587
305026,586373.607,4475149.188,2.629
305027,586372.711,4475148.97,2.674
305028,586371.781,4475148.752,2.679
305029,586370.862,4475148.615,2.773
305030,586370.015,4475148.543,2.834
305031,586369.407,4475148.647,2.873
305032,586368.692,4475148.86,2.847
305033,586367.806,4475149.083,2.866
305034,586367.006,4475149.282,2.87
305035,586366.077,4475149.485,2.805
305036,586365.195,4475149.78,2.823
305037,586364.295,4475150.106,2.782
305038,586363.403,4475150.442,2.746
305039,586362.534,4475150.799,2.743
305040,586361.723,4475151.298,2.736
305041,586361.301,4475151.518,2.725
305042,586361.162,4475151.635,2.719
305043,586360.782,4475151.539,2.734
305044,586360.129,4475151.156,2.729
305045,586359.447,4475150.635,2.713
305046,586358.79,4475150.087,2.736
305047,586358.103,4475149.583,2.673
305048,586357.466,4475149.231,2.709
305049,586356.685,4475148.919,2.698
305050,586355.876,4475148.646,2.69
305051,586354.995,4475148.493,2.659
305052,586354.119,4475148.403,2.642
305053,586353.45,4475148.314,2.641
305054,586352.791,4475148.494,2.631
305055,586352.041,4475148.7,2.617
305056,586351.065,4475148.997,2.613
305057,586350.277,4475149.277,2.598
305058,586349.445,4475149.628,2.565
305059,586348.579,4475150.022,2.535
305060,586347.631,4475150.21,2.494
305061,586346.749,4475150.215,2.483
305062,586345.856,4475150.093,2.461
305063,586344.905,4475149.999,2.451
305064,586343.945,4475149.935,2.435
305065,586343.029,4475149.937,2.415
305066,586342.088,4475150.121,2.375
305067,586341.066,4475150.322,2.343
305068,586340.059,4475150.459,2.353
305069,586339.056,4475150.558,2.32
305070,586338.205,4475150.329,2.278
305071,586337.325,4475150.094,2.281
305072,586336.39,4475149.834,2.273
305073,586335.437,4475149.808,2.271
305074,586334.452,4475149.769,2.284
305075,586333.576,4475149.628,2.306
305076,586332.545,4475149.654,2.308
305077,586331.576,4475149.511,2.319
305078,586330.578,4475149.382,2.358
305079,586329.623,4475149.18,2.38
305080,586328.729,4475148.991,2.427
305081,586327.879,4475148.708,2.449
305082,586327.029,4475148.585,2.512
305083,586326.176,4475148.562,2.528
305084,586325.253,4475148.608,2.52
305085,586324.387,4475148.74,2.553
305086,586323.521,4475149.145,2.567
305087,586322.638,4475149.453,2.598
305088,586321.795,4475149.69,2.666
305089,586320.978,4475149.885,2.633
305090,586320.05,4475149.934,2.615
305091,586319.069,4475149.899,2.629
305092,586318.137,4475149.555,2.685
305093,586317.303,4475149.16,2.703
305094,586316.411,4475148.745,2.748
305095,586315.623,4475148.258,2.78
305096,586314.676,4475148,2.791
305097,586313.827,4475147.643,2.851
305098,586312.838,4475147.69,2.887
305099,586311.96,4475148.033,2.9
305100,586311.023,4475148.345,2.937
305101,586310.148,4475148.762,2.991
305102,586309.407,4475149.395,2.99
305103,586308.715,4475149.938,3.028
305104,586307.946,4475150.511,3.065
305105,586307.053,4475150.876,3.091
305106,586306.12,4475151.106,3.121
305107,586305.233,4475151.212,3.183
305108,586304.372,4475151.175,3.296
305109,586303.533,4475151.199,3.347
305110,586302.763,4475151.102,3.399
305111,586301.956,4475151.095,3.476
305112,586301.28,4475150.946,3.47
305113,586300.589,4475150.727,3.453
305114,586299.759,4475150.587,3.435
