ID,X,Y,Z
100758,586460.68,4474633.936,2.548
100759,586461.467,4474634.226,2.48
100760,586462.183,4474634.569,2.572
100761,586463.097,4474634.89,2.475
100762,586463.985,4474635.106,2.48
100763,586464.829,4474635.322,2.437
100764,586465.593,4474635.481,2.448
100765,586466.419,4474635.514,2.434
100766,586467.301,4474635.534,2.427
100767,586468.15,4474635.55,2.409
100768,586468.908,4474635.572,2.397
100769,586469.715,4474635.646,2.405
100770,586470.554,4474635.814,2.378
100771,586471.437,4474635.867,2.363
100772,586472.281,4474635.955,2.328
100773,586473.158,4474636.037,2.303
100774,586473.988,4474636.233,2.271
100775,586474.842,4474636.407,2.252
100776,586475.731,4474636.528,2.224
100777,586476.566,4474636.688,2.215
100778,586477.377,4474636.9,2.193
100779,586478.259,4474637.132,2.144
100780,586479.079,4474637.367,2.117
100781,586479.95,4474637.557,2.077
100782,586480.863,4474637.693,2.037
100783,586481.77,4474637.844,1.99
100784,586482.672,4474638.009,1.91
100785,586483.611,4474638.184,1.838
100786,586484.579,4474638.285,1.783
100787,586485.49,4474638.374,1.725
100788,586486.33,4474638.432,1.678
100789,586487.234,4474638.566,1.615
100790,586488.154,4474638.689,1.551
100791,586489.004,4474638.759,1.489
100792,586489.945,4474638.899,1.475
100793,586490.858,4474639.034,1.498
100794,586491.725,4474639.159,1.53
100795,586492.506,4474639.336,1.531
100796,586493.338,4474639.441,1.551
100797,586494.204,4474639.517,1.562
100798,586494.865,4474639.728,1.557
100799,586495.678,4474639.901,1.592
100800,586496.367,4474640.039,1.587
100801,586497.156,4474640.23,1.578
100802,586497.986,4474640.46,1.552
100803,586498.827,4474640.677,1.494
100804,586499.639,4474640.88,1.404
100805,586500.407,4474641.068,1.315
100806,586501.177,4474641.191,1.239
100807,586501.988,4474641.329,1.174
100808,586502.775,4474641.525,1.102
100809,586503.491,4474641.685,1.032
100810,586504.218,4474641.856,0.955
100811,586504.934,4474641.96,0.908
100812,586505.432,4474642.03,0.86
100813,586505.697,4474642.18,0.835
100814,586506.167,4474642.169,0.795
100815,586506.883,4474642.257,0.723
100816,586507.651,4474642.316,0.659
100817,586508.484,4474642.428,0.576
100818,586509.336,4474642.502,0.497
100819,586510.228,4474642.544,0.422
100820,586511.177,4474642.625,0.341
100821,586512.094,4474642.717,0.257
100822,586512.97,4474642.816,0.182
100823,586513.831,4474642.985,0.084
100824,586514.765,4474643.205,-0.026
100825,586515.667,4474643.417,-0.14
100826,586516.526,4474643.702,-0.259
100827,586517.248,4474644.05,-0.377
100828,586517.733,4474644.179,-0.427
100829,586517.833,4474644.242,-0.436
100830,586517.825,4474644.255,-0.436
100831,586517.817,4474644.271,-0.431
100832,586517.814,4474644.273,-0.434
100833,586517.809,4474644.278,-0.441
100834,586501.462,4474665.417,-0.76
100835,586501.461,4474665.416,-0.763
100836,586501.462,4474665.427,-0.755
100837,586501.463,4474665.417,-0.762
100838,586501.388,4474665.445,-0.752
100839,586501.172,4474665.389,-0.718
100840,586500.71,4474665.156,-0.652
100841,586500.166,4474665.077,-0.57
100842,586499.744,4474665.025,-0.51
100843,586499.375,4474665.001,-0.469
100844,586498.812,4474664.875,-0.383
100845,586498.252,4474664.694,-0.305
100846,586497.743,4474664.557,-0.233
100847,586497.158,4474664.473,-0.145
100848,586496.489,4474664.373,-0.069
100849,586495.843,4474664.217,0.02
100850,586495.174,4474664.1,0.094
100851,586494.474,4474664.019,0.186
100852,586493.868,4474663.99,0.247
100853,586493.277,4474663.933,0.313
100854,586492.74,4474663.838,0.372
100855,586492.102,4474663.876,0.448
100856,586491.457,4474663.91,0.526
100857,586490.66,4474663.804,0.6
100858,586489.877,4474663.66,0.691
100859,586489.131,4474663.472,0.775
100860,586488.359,4474663.266,0.851
100861,586487.714,4474662.99,0.951
100862,586486.924,4474662.757,1.055
100863,586486.156,4474662.494,1.147
100864,586485.452,4474662.431,1.21
100865,586484.775,4474662.346,1.275
100866,586484.026,4474662.182,1.347
100867,586483.388,4474662.145,1.419
100868,586482.698,4474662.054,1.502
100869,586482.036,4474661.997,1.563
100870,586481.323,4474661.867,1.613
100871,586480.608,4474661.812,1.655
100872,586479.825,4474661.778,1.711
100873,586479.102,4474661.739,1.742
100874,586478.303,4474661.649,1.778
100875,586477.4,4474661.547,1.812
100876,586476.622,4474661.56,1.854
100877,586475.828,4474661.55,1.875
100878,586475.144,4474661.46,1.928
100879,586474.405,4474661.232,1.997
100880,586473.738,4474661.091,2.065
100881,586472.981,4474661.02,2.124
100882,586472.272,4474660.874,2.127
100883,586471.52,4474660.698,2.123
100884,586470.793,4474660.472,2.173
100885,586469.99,4474660.388,2.226
100886,586469.142,4474660.204,2.214
100887,586468.291,4474660.075,2.239
100888,586467.402,4474660.036,2.218
100889,586466.451,4474659.962,2.235
100890,586465.505,4474659.813,2.238
100891,586464.607,4474659.622,2.246
100892,586463.732,4474659.366,2.242
100893,586462.967,4474659.136,2.25
100894,586462.086,4474658.931,2.242
100895,586461.188,4474658.774,2.247
100896,586460.379,4474658.502,2.259
100897,586459.628,4474658.188,2.267
100898,586458.922,4474657.916,2.281
100899,586458.132,4474657.759,2.313
100900,586457.273,4474657.513,2.329
100901,586456.518,4474657.289,2.352
100902,586455.631,4474657.158,2.373
100903,586454.729,4474657.122,2.359
100904,586453.813,4474657.147,2.376
100905,586452.877,4474657.221,2.41
100906,586452.026,4474657.232,2.41
100907,586451.088,4474657.162,2.351
100908,586450.174,4474656.975,2.339
100909,586449.262,4474656.91,2.354
100910,586448.291,4474656.789,2.37
100911,586447.384,4474656.656,2.426
100912,586446.53,4474656.489,2.515
100913,586445.723,4474656.34,2.653
100914,586445.046,4474656.214,2.662
100915,586444.302,4474656.002,2.729
100916,586443.529,4474655.898,2.711
100917,586442.849,4474655.664,2.641
100918,586442.267,4474655.402,2.585
100919,586441.406,4474655.142,2.611
100920,586440.577,4474654.965,2.605
100921,586439.934,4474654.652,2.628
100922,586439.193,4474654.392,2.64
100923,586438.497,4474654.185,2.7
100924,586437.769,4474654.038,2.703
100925,586436.961,4474653.892,2.642
100926,586436.233,4474653.849,2.642
100927,586435.322,4474653.829,2.655
100928,586434.355,4474653.774,2.655
100929,586433.459,4474653.727,2.665
100930,586432.576,4474653.717,2.679
100931,586431.618,4474653.767,2.693
100932,586430.72,4474653.715,2.722
100933,586429.795,4474653.635,2.74
100934,586428.847,4474653.622,2.795
100935,586427.881,4474653.419,2.863
100936,586427.046,4474653.224,2.945
100937,586426.195,4474653.179,2.925
100938,586425.333,4474653.099,2.933
100939,586424.412,4474652.919,2.907
100940,586423.52,4474652.777,2.919
100941,586422.631,4474652.569,2.964
100942,586421.612,4474652.215,2.941
100943,586420.773,4474652.006,2.947
100944,586419.803,4474651.774,2.966
100945,586418.888,4474651.556,3.012
100946,586418,4474651.289,3.039
100947,586417.113,4474651.074,3.04
100948,586416.274,4474650.89,3.043
100949,586415.419,4474650.624,3.079
100950,586414.544,4474650.323,3.086
100951,586413.732,4474649.969,3.137
100952,586412.857,4474649.652,3.155
100953,586411.958,4474649.423,3.172
100954,586411.047,4474649.121,3.2
100955,586410.23,4474648.805,3.221
100956,586409.514,4474648.45,3.213
100957,586408.713,4474648.269,3.243
100958,586407.994,4474648.266,3.258
100959,586407.284,4474648.242,3.247
100960,586406.477,4474648.202,3.267
100961,586405.644,4474648.291,3.264
100962,586404.844,4474648.407,3.28
100963,586403.981,4474648.438,3.302
100964,586403.102,4474648.444,3.311
100965,586402.182,4474648.329,3.314
100966,586401.418,4474648.293,3.415
100967,586400.624,4474648.26,3.479
100968,586399.84,4474648.206,3.46
100969,586399.308,4474648.044,3.48
100970,586398.479,4474647.889,3.499
100971,586397.556,4474647.755,3.513
100972,586396.763,4474647.732,3.527
100973,586395.954,4474647.486,3.526
100974,586394.948,4474647.32,3.466
100975,586393.922,4474647.222,3.412
100976,586392.892,4474647.103,3.423
100977,586391.847,4474646.932,3.443
100978,586390.855,4474646.758,3.459
100979,586389.954,4474646.503,3.469
100980,586388.965,4474646.269,3.488
100981,586388.031,4474646.024,3.51
100982,586387.095,4474645.793,3.537
100983,586386.219,4474645.59,3.569
100984,586385.385,4474645.405,3.59
100985,586384.505,4474645.221,3.622
100986,586383.686,4474645.074,3.674
100987,586382.824,4474644.951,3.709
100988,586381.943,4474644.857,3.751
100989,586381.082,4474644.699,3.816
100990,586380.137,4474644.523,3.842
100991,586379.347,4474644.417,3.862
100992,586378.474,4474644.335,3.937
100993,586377.682,4474644.218,3.985
100994,586376.826,4474644.103,3.988
100995,586376.088,4474644.024,3.976
100996,586375.206,4474643.846,3.979
100997,586374.315,4474643.735,4.02
100998,586373.55,4474643.581,4.091
100999,586372.862,4474643.46,4.219
101000,586372.078,4474643.312,4.238
101001,586371.287,4474643.234,4.358
101002,586370.419,4474643.12,4.41
101003,586369.61,4474642.97,4.518
101004,586368.633,4474642.894,4.554
101005,586367.774,4474642.868,4.652
101006,586366.982,4474642.827,4.76
101007,586366.256,4474642.742,4.665
101008,586365.431,4474642.513,4.479
101009,586364.59,4474642.252,4.231
101010,586363.851,4474641.997,3.987
101011,586362.991,4474641.73,3.897
101012,586362.083,4474641.451,3.795
101013,586361.257,4474641.248,3.745
101014,586360.37,4474640.88,3.67
101015,586359.514,4474640.462,3.589
101016,586358.735,4474640.119,3.571
101017,586357.946,4474639.786,3.596
101018,586357.004,4474639.409,3.736
101019,586356.051,4474638.781,3.809
101020,586355.297,4474638.368,3.87
101021,586354.52,4474637.98,3.859
101022,586353.858,4474637.787,3.788
101023,586353.301,4474637.741,3.688
101024,586352.926,4474637.691,3.627
101025,586352.572,4474637.685,3.588
101026,586352.257,4474637.886,3.586
101027,586351.536,4474638.128,3.563
101028,586350.757,4474638.462,3.561
101029,586349.915,4474638.656,3.547
101030,586349.077,4474638.811,3.557
101031,586348.271,4474639.071,3.539
101032,586347.445,4474639.261,3.522
101033,586346.491,4474639.259,3.581
101034,586345.473,4474639.232,3.767
101035,586344.492,4474639.091,3.972
101036,586343.694,4474638.888,4.158
101037,586342.95,4474638.696,4.25
101038,586342.377,4474638.49,4.237
101039,586342.143,4474638.496,4.207
101040,586342.156,4474638.479,4.208
101041,586342.171,4474638.463,4.22
101042,586342.178,4474638.456,4.223
101043,586342.183,4474638.45,4.22
101044,586342.187,4474638.442,4.215
101045,586342.186,4474638.438,4.213
101046,586342.188,4474638.435,4.214
101047,586342.191,4474638.426,4.214
101048,586342.191,4474638.425,4.21
101049,586330.155,4474662.065,4.252
101050,586330.153,4474662.063,4.251
101051,586330.146,4474662.059,4.25
101052,586330.146,4474662.061,4.243
101053,586330.126,4474662.031,4.248
101054,586330.362,4474661.884,4.259
101055,586330.861,4474661.553,4.283
101056,586331.385,4474661.299,4.29
101057,586331.609,4474661.354,4.267
101058,586331.858,4474661.414,4.24
101059,586332.233,4474661.494,4.191
101060,586332.267,4474661.564,4.159
101061,586332.325,4474661.542,4.159
101062,586332.613,4474661.578,4.092
101063,586333.048,4474661.873,3.966
101064,586333.41,4474662.152,3.851
101065,586333.752,4474662.374,3.74
101066,586334.296,4474662.629,3.703
101067,586334.937,4474662.851,3.641
101068,586335.585,4474663.113,3.619
101069,586336.323,4474663.352,3.616
101070,586337.085,4474663.586,3.625
101071,586337.902,4474663.842,3.607
101072,586338.683,4474663.952,3.603
101073,586339.469,4474664.093,3.594
101074,586340.164,4474664.088,3.588
101075,586340.792,4474664.043,3.58
101076,586341.403,4474664.157,3.583
101077,586342.324,4474664.16,3.581
101078,586343.187,4474664.036,3.579
101079,586344.031,4474663.967,3.618
101080,586344.924,4474663.812,3.6
101081,586345.665,4474663.627,3.624
101082,586346.43,4474663.508,3.639
101083,586347.21,4474663.352,3.656
101084,586348.007,4474663.239,3.675
101085,586348.64,4474663.319,3.678
101086,586349.317,4474663.568,3.693
101087,586350.03,4474663.875,3.693
101088,586350.886,4474664.277,3.678
101089,586351.566,4474664.849,3.666
101090,586352.226,4474665.298,3.689
101091,586352.866,4474665.716,3.695
101092,586353.505,4474665.965,3.701
101093,586354.152,4474666.071,3.701
101094,586354.75,4474666.209,3.704
101095,586355.522,4474666.265,3.713
101096,586356.235,4474666.408,3.74
101097,586357.163,4474666.478,3.732
101098,586357.938,4474666.664,3.705
101099,586358.596,4474666.828,3.698
101100,586359.248,4474667.021,3.724
101101,586360.074,4474667.185,3.803
101102,586360.96,4474667.413,3.823
101103,586361.814,4474667.651,3.775
101104,586362.585,4474667.916,3.802
101105,586363.391,4474668.207,3.858
101106,586364.218,4474668.497,3.833
101107,586364.874,4474668.678,3.844
101108,586365.628,4474668.876,3.799
101109,586366.46,4474669.032,3.754
101110,586367.47,4474669.136,3.648
101111,586368.512,4474669.284,3.586
101112,586369.108,4474669.316,3.576
101113,586369.593,4474669.394,3.553
101114,586370.454,4474669.472,3.534
101115,586371.337,4474669.582,3.468
101116,586372.151,4474669.698,3.441
101117,586372.995,4474669.758,3.402
101118,586373.853,4474669.746,3.387
101119,586374.78,4474669.747,3.362
101120,586375.594,4474669.815,3.355
101121,586376.53,4474669.834,3.315
101122,586377.401,4474669.69,3.323
101123,586378.267,4474669.673,3.339
101124,586379.167,4474669.686,3.313
101125,586380.039,4474669.806,3.33
101126,586380.812,4474669.816,3.321
101127,586381.706,4474669.923,3.342
101128,586382.528,4474670.078,3.336
101129,586383.297,4474670.254,3.355
101130,586384.103,4474670.487,3.327
101131,586384.913,4474670.713,3.326
101132,586385.759,4474670.978,3.303
101133,586386.69,4474671.197,3.284
101134,586387.499,4474671.418,3.273
101135,586388.399,4474671.762,3.257
101136,586389.256,4474672.047,3.24
101137,586390.079,4474672.32,3.237
101138,586390.862,4474672.62,3.246
101139,586391.728,4474672.85,3.223
101140,586392.574,4474673.036,3.229
101141,586393.382,4474673.179,3.186
101142,586394.137,4474673.294,3.22
101143,586395.007,4474673.443,3.158
101144,586395.959,4474673.425,3.149
101145,586396.691,4474673.456,3.126
101146,586397.338,4474673.576,3.143
101147,586398.213,4474673.717,3.069
101148,586399.09,4474673.832,3.119
101149,586400.036,4474673.892,3.206
101150,586400.903,4474673.973,3.206
101151,586401.937,4474673.99,3.149
101152,586402.934,4474674.066,3.076
101153,586403.885,4474674.205,3.072
101154,586404.836,4474674.233,3.029
101155,586405.726,4474674.274,3.015
101156,586406.848,4474674.473,2.911
101157,586407.833,4474674.619,2.873
101158,586408.76,4474674.851,2.863
101159,586409.723,4474675.018,2.767
101160,586410.678,4474675.143,2.692
101161,586411.626,4474675.322,2.68
101162,586412.432,4474675.386,2.722
101163,586413.268,4474675.528,2.754
101164,586414.257,4474675.812,2.751
101165,586415.096,4474676.109,2.74
101166,586415.968,4474676.349,2.716
101167,586416.913,4474676.613,2.777
101168,586417.932,4474676.882,2.692
101169,586418.961,4474677.18,2.717
101170,586419.881,4474677.378,2.74
101171,586420.686,4474677.628,2.725
101172,586421.505,4474677.892,2.623
101173,586422.415,4474678.186,2.586
101174,586423.465,4474678.484,2.607
101175,586424.41,4474678.565,2.663
101176,586425.262,4474678.526,2.67
101177,586425.96,4474678.629,2.698
101178,586426.767,4474678.757,2.668
101179,586427.637,4474678.768,2.634
101180,586428.61,4474678.725,2.667
101181,586429.643,4474678.635,2.636
101182,586430.548,4474678.584,2.556
101183,586431.559,4474678.548,2.581
101184,586432.689,4474678.562,2.425
101185,586433.676,4474678.608,2.413
101186,586434.677,4474678.777,2.339
101187,586435.554,4474678.836,2.368
101188,586436.474,4474678.899,2.392
101189,586437.512,4474679.034,2.314
101190,586438.376,4474679.139,2.278
101191,586439.299,4474679.205,2.269
101192,586440.098,4474679.509,2.288
101193,586440.867,4474679.794,2.323
101194,586441.725,4474679.998,2.32
101195,586442.677,4474680.175,2.317
101196,586444.695,4474680.819,2.321
101197,586444.694,4474680.809,2.301
101198,586444.69,4474680.785,2.304
101199,586444.691,4474680.765,2.305
101200,586444.691,4474680.763,2.297
101201,586444.682,4474680.766,2.329
101202,586444.682,4474680.762,2.333
101203,586444.677,4474680.753,2.328
101204,586444.671,4474680.765,2.325
101205,586444.617,4474680.779,2.322
101206,586444.618,4474680.775,2.326
101207,586444.617,4474680.776,2.325
101208,586444.617,4474680.775,2.326
101209,586444.619,4474680.776,2.333
101210,586444.626,4474680.763,2.334
101211,586444.89,4474680.722,2.333
101212,586445.448,4474680.93,2.327
101213,586446.123,4474681.177,2.331
101214,586446.838,4474681.413,2.328
101215,586447.65,4474681.661,2.347
101216,586448.444,4474681.817,2.323
101217,586449.343,4474682.095,2.302
101218,586450.182,4474682.304,2.301
101219,586451.116,4474682.428,2.304
101220,586452.05,4474682.596,2.291
101221,586454.464,4474683.074,2.281
101222,586454.462,4474683.08,2.277
101223,586454.465,4474683.067,2.276
101224,586454.467,4474683.055,2.27
101225,586454.514,4474683.102,2.251
101226,586454.51,4474683.102,2.243
101227,586454.511,4474683.104,2.24
101228,586454.513,4474683.108,2.242
101229,586454.513,4474683.112,2.242
101230,586454.513,4474683.118,2.242
101231,586454.512,4474683.12,2.235
101232,586454.559,4474683.094,2.249
101233,586454.994,4474683.032,2.24
101234,586455.735,4474683.056,2.237
101235,586456.505,4474683.085,2.276
101236,586457.31,4474683.154,2.25
101237,586458.166,4474683.212,2.251
101238,586459.148,4474683.265,2.225
101239,586460.054,4474683.392,2.178
101240,586461.099,4474683.436,2.121
101241,586461.947,4474683.697,2.1
101242,586462.908,4474683.726,2.076
101243,586463.729,4474683.847,2.053
101244,586464.541,4474684.109,2.026
101245,586465.291,4474684.455,2.004
101246,586466.094,4474684.762,1.988
101247,586466.909,4474685.062,1.98
101248,586467.666,4474685.319,1.971
101249,586468.413,4474685.43,1.948
101250,586469.134,4474685.378,1.921
101251,586469.81,4474685.363,1.905
101252,586470.564,4474685.456,1.867
101253,586471.315,4474685.431,1.822
101254,586472.15,4474685.373,1.756
101255,586472.974,4474685.417,1.66
101256,586473.828,4474685.578,1.537
101257,586474.536,4474685.701,1.426
101258,586475.194,4474685.862,1.316
101259,586475.837,4474686.046,1.209
101260,586476.62,4474686.244,1.087
101261,586477.377,4474686.47,0.977
101262,586478.154,4474686.764,0.854
101263,586479.006,4474687.088,0.722
101264,586479.855,4474687.273,0.62
101265,586480.716,4474687.497,0.498
101266,586481.537,4474687.732,0.381
101267,586482.457,4474687.914,0.276
101268,586483.393,4474688.028,0.175
101269,586484.233,4474688.17,0.076
101270,586484.982,4474688.295,-0.032
101271,586485.719,4474688.422,-0.116
101272,586486.638,4474688.512,-0.223
101273,586487.532,4474688.643,-0.32
101274,586488.312,4474688.705,-0.424
101275,586489.186,4474688.782,-0.526
101276,586489.958,4474688.885,-0.611
101277,586490.668,4474688.956,-0.698
101278,586491.331,4474689.037,-0.762
101279,586491.949,4474689.095,-0.825
101280,586492.392,4474689.072,-0.873
101281,586492.969,4474689.066,-0.944
101282,586493.407,4474689.108,-1.006
101283,586493.709,4474689.158,-1.054
101284,586493.746,4474689.155,-1.064
101285,586493.741,4474689.185,-1.057
101286,586493.734,4474689.207,-1.042
101287,586493.726,4474689.243,-1.042
101288,586486.154,4474712.019,-0.778
101289,586486.155,4474712.022,-0.777
101290,586486.154,4474712.029,-0.776
101291,586486.15,4474712.026,-0.779
101292,586486.151,4474712.012,-0.783
101293,586486.041,4474711.974,-0.762
101294,586485.67,4474711.909,-0.722
101295,586485.399,4474711.776,-0.695
101296,586485.033,4474711.905,-0.653
101297,586484.902,4474712.032,-0.654
101298,586484.874,4474711.972,-0.641
101299,586484.743,4474711.711,-0.608
101300,586484.366,4474711.618,-0.546
101301,586483.869,4474711.546,-0.486
101302,586483.276,4474711.469,-0.416
101303,586482.723,4474711.444,-0.348
101304,586482.068,4474711.393,-0.279
101305,586481.326,4474711.425,-0.191
101306,586480.493,4474711.461,-0.1
101307,586479.673,4474711.492,-0.025
101308,586478.827,4474711.412,0.06
101309,586478.002,4474711.202,0.149
101310,586477.298,4474710.996,0.23
101311,586476.498,4474710.771,0.311
101312,586475.866,4474710.438,0.406
101313,586475.207,4474710.18,0.493
101314,586474.364,4474709.968,0.585
101315,586473.52,4474709.845,0.696
101316,586472.704,4474709.741,0.784
101317,586471.992,4474709.678,0.869
101318,586471.26,4474709.484,0.964
101319,586470.447,4474709.447,1.045
101320,586469.589,4474709.401,1.133
101321,586468.744,4474709.232,1.217
101322,586467.839,4474709.141,1.318
101323,586467.139,4474708.997,1.391
101324,586466.278,4474708.898,1.495
101325,586465.459,4474708.72,1.577
101326,586464.601,4474708.623,1.664
101327,586463.732,4474708.504,1.752
101328,586462.888,4474708.357,1.841
101329,586462.048,4474708.155,1.914
101330,586461.182,4474707.916,1.973
101331,586460.207,4474707.665,1.964
101332,586459.3,4474707.393,1.965
101333,586458.39,4474707.275,1.96
101334,586457.466,4474707.112,1.942
101335,586456.394,4474706.938,1.938
101336,586455.396,4474706.765,1.913
101337,586454.417,4474706.636,1.904
101338,586453.46,4474706.533,1.894
101339,586452.474,4474706.569,1.886
101340,586451.496,4474706.571,1.886
101341,586450.49,4474706.594,1.902
101342,586449.529,4474706.613,1.921
101343,586448.583,4474706.586,1.945
101344,586447.581,4474706.482,1.974
101345,586446.452,4474706.283,2.001
101346,586445.412,4474706.094,2.041
101347,586444.329,4474705.894,2.062
101348,586443.29,4474705.737,2.097
101349,586442.33,4474705.436,2.101
101350,586441.341,4474705.134,2.125
101351,586440.358,4474704.835,2.143
101352,586439.387,4474704.561,2.162
101353,586438.368,4474704.29,2.21
101354,586437.364,4474703.922,2.232
101355,586436.387,4474703.613,2.234
101356,586435.385,4474703.337,2.255
101357,586434.405,4474703.006,2.269
101358,586433.411,4474702.697,2.305
101359,586432.507,4474702.498,2.334
101360,586431.407,4474702.263,2.327
101361,586430.318,4474702.099,2.327
101362,586429.246,4474702.031,2.316
101363,586428.115,4474702.122,2.293
101364,586427.05,4474702.187,2.353
101365,586425.88,4474702.223,2.345
101366,586424.84,4474702.257,2.382
101367,586423.648,4474702.165,2.258
101368,586422.457,4474702.092,2.243
101369,586421.234,4474702.017,2.2
101370,586420.02,4474701.831,2.145
101371,586418.778,4474701.685,2.089
101372,586417.544,4474701.625,2.066
101373,586416.375,4474701.632,2.072
101374,586415.289,4474701.606,2.064
101375,586414.215,4474701.58,2.087
101376,586413.127,4474701.624,2.121
101377,586412.059,4474701.601,2.171
101378,586411.239,4474701.529,2.19
101379,586410.596,4474701.413,2.273
101380,586409.616,4474701.256,2.476
101381,586408.542,4474700.902,2.634
101382,586407.557,4474700.65,2.678
101383,586407.119,4474700.471,2.775
101384,586406.41,4474700.34,2.804
101385,586405.446,4474700.027,2.794
101386,586404.315,4474699.611,2.724
101387,586403.343,4474699.345,2.741
101388,586402.373,4474699.043,2.805
101389,586401.216,4474698.658,2.834
101390,586400.071,4474698.354,2.896
101391,586399.306,4474698.087,2.937
101392,586398.257,4474697.786,2.899
101393,586397.096,4474697.62,2.918
101394,586396.057,4474697.413,2.905
101395,586395.014,4474697.26,2.964
101396,586393.876,4474697.113,2.953
101397,586392.803,4474697.024,3.012
101398,586391.401,4474697.007,2.879
101399,586390.245,4474697.215,2.859
101400,586389.17,4474697.432,2.876
101401,586388.185,4474697.734,2.867
101402,586387.054,4474697.871,2.815
101403,586386.036,4474698.093,2.888
101404,586384.938,4474698.313,2.893
101405,586383.743,4474698.38,2.831
101406,586382.603,4474698.392,2.843
101407,586381.472,4474698.332,2.94
101408,586380.427,4474698.122,2.961
101409,586379.501,4474697.836,2.975
101410,586378.53,4474697.564,2.996
101411,586377.579,4474697.284,3.011
101412,586376.688,4474696.933,3.029
101413,586375.82,4474696.676,3.066
101414,586374.999,4474696.124,3.067
101415,586374.177,4474695.641,3.09
101416,586373.322,4474695.22,3.135
101417,586372.373,4474694.756,3.17
101418,586371.379,4474694.34,3.196
101419,586370.397,4474693.947,3.201
101420,586369.371,4474693.527,3.238
101421,586368.356,4474693.039,3.28
101422,586367.252,4474692.51,3.315
101423,586366.195,4474692.036,3.342
101424,586365.129,4474691.63,3.393
101425,586364.031,4474691.287,3.439
101426,586362.964,4474691.046,3.461
101427,586361.924,4474690.941,3.469
101428,586360.934,4474690.986,3.505
101429,586360.125,4474691.14,3.519
101430,586359.388,4474691.269,3.571
101431,586358.456,4474691.532,3.603
101432,586357.505,4474691.983,3.621
101433,586356.377,4474692.389,3.627
101434,586355.228,4474692.744,3.67
101435,586354.183,4474693.109,3.734
101436,586353.214,4474693.125,3.738
101437,586352.229,4474693.072,3.656
101438,586351.335,4474692.801,3.583
101439,586350.632,4474692.435,3.563
101440,586349.939,4474692.081,3.567
101441,586349.2,4474691.613,3.522
101442,586348.611,4474691.255,3.362
101443,586347.929,4474691.087,3.355
101444,586346.786,4474690.667,3.541
101445,586345.791,4474690.37,3.782
101446,586345.032,4474690.182,3.897
101447,586344.276,4474690.093,4.098
101448,586343.182,4474689.979,4.405
101449,586342.298,4474689.854,4.447
101450,586341.658,4474689.783,4.343
101451,586341.02,4474689.5,4.191
101452,586340.409,4474689.297,4.028
101453,586339.416,4474688.867,3.832
101454,586338.312,4474688.427,3.796
101455,586337.283,4474688.203,3.803
101456,586336.149,4474688.095,3.812
101457,586334.998,4474688.024,3.813
101458,586333.837,4474688.053,3.799
101459,586332.737,4474688.165,3.787
101460,586331.609,4474688.338,3.795
101461,586330.507,4474688.506,3.819
101462,586329.413,4474688.663,3.863
101463,586328.324,4474688.824,3.868
101464,586327.285,4474688.953,3.842
101465,586326.284,4474688.879,3.811
101466,586325.173,4474688.798,3.793
101467,586324.077,4474688.721,3.8
101468,586323.16,4474688.609,3.931
101469,586322.046,4474688.378,4.007
101470,586321.076,4474688.249,4.258
101471,586319.95,4474688.083,4.339
101472,586319.149,4474687.875,4.358
101473,586318.653,4474687.683,4.299
101474,586318.561,4474687.629,4.286
101475,586318.568,4474687.616,4.284
101476,586318.57,4474687.62,4.284
101477,586307.364,4474710.88,4.245
101478,586307.365,4474710.877,4.247
101479,586307.36,4474710.869,4.249
101480,586307.339,4474710.855,4.245
101481,586307.345,4474710.862,4.246
101482,586307.346,4474710.862,4.244
101483,586307.344,4474710.856,4.245
101484,586307.331,4474710.847,4.243
101485,586307.338,4474710.798,4.251
101486,586307.361,4474710.762,4.263
101487,586307.585,4474710.663,4.281
101488,586308.069,4474710.182,4.309
101489,586308.579,4474709.96,4.292
101490,586309.144,4474709.747,4.256
101491,586309.709,4474709.749,4.202
101492,586310.223,4474709.631,4.148
101493,586310.734,4474709.353,4.084
101494,586310.925,4474709.329,4.048
101495,586310.942,4474709.33,4.055
101496,586311.029,4474709.402,4.045
101497,586311.406,4474709.73,3.955
101498,586312.242,4474710.255,3.831
101499,586313.115,4474710.716,3.78
101500,586313.927,4474711.046,3.774
101501,586314.424,4474711.471,3.774
101502,586315.1,4474711.734,3.791
101503,586315.789,4474711.905,3.829
101504,586316.613,4474712.006,3.853
101505,586317.438,4474712.113,3.834
101506,586318.211,4474712.196,3.798
101507,586319.019,4474712.235,3.777
101508,586319.599,4474712.351,3.788
101509,586320.223,4474712.336,3.809
101510,586320.946,4474712.402,3.814
101511,586321.774,4474712.472,3.831
101512,586322.578,4474712.521,3.833
101513,586323.341,4474712.684,3.83
101514,586324.145,4474712.877,3.832
101515,586325.066,4474712.963,3.838
101516,586326.002,4474712.997,3.833
101517,586326.84,4474713.126,3.838
101518,586327.759,4474713.215,3.833
101519,586328.546,4474713.291,3.855
101520,586329.491,4474713.435,3.866
101521,586330.362,4474713.534,3.862
101522,586331.223,4474713.683,3.859
101523,586332.072,4474713.842,3.856
101524,586332.856,4474713.993,3.814
101525,586333.611,4474714.145,3.79
101526,586334.497,4474714.353,3.648
101527,586335.218,4474714.579,3.469
101528,586336.062,4474714.729,3.325
101529,586336.992,4474714.823,3.256
101530,586337.948,4474714.871,3.261
